,percentage_population_age_range_0_19,percentage_population_age_range_20_39,percentage_population_age_range_40_59,percentage_population_age_range_60_more,percentage_urban_population,average_residents_per_households,percentage_population_in_households_more_2_residents_per_bedroom,percentage_male_population,percentage_indigenous_population,percentage_black_and_brown_population,life_expectancy_at_birth,density_median_effectively_domiciled_area,per_capita_income,gini,per_capita_cash_transfer_program,percentage_estimated_households_in_informal_settlements,percentage_population_in_informal_settlements,demographic_density_in_informal_settlements,percentage_population_in_households_without_bathroom,percentage_hospitalizations_diseases_inadequate_sanitation,activity_rate,percentage_self_employed_workers,unemployment_rate,percentage_informal_workers,percentage_poor_population_spending_more_1_hour_to_work,percentage_workers_agriculture,percentage_workers_commerce,percentage_workers_services,percentage_workers_industry,illiteracy_rate,expected_years_of_schooling_at_age_18
5050,-1.0407917810571332,-1.5061368293353068,0.060831385285069976,2.028417632701589,-0.09805225540974359,-1.35449117932192,-0.6782274979000643,0.29054819733034587,-0.15205343942828983,-1.3712037936858124,0.5978042927012612,-0.7573239648859751,0.41481209842688593,-1.125943010389617,-0.5229775599471772,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.3988607863334663,-0.6799704894275738,1.3561077678260847,1.7361516197709326,-1.6216137945108566,0.23527996056246978,-0.5757068810462205,1.4708191907046229,-0.30891956764107276,-1.3814348985575227,-0.5189077166269058,-0.43654466236725825,0.38854574133026937
5051,-0.03711976460903275,-0.037037579508430465,-1.00851248860298,0.6421352186826009,0.030622524640907853,-0.42015844959049625,-0.2193493794060621,-0.9715205348233508,2.267549759631774,-1.788587955094894,0.6425747438001408,-0.39315580937213057,0.6829828539678339,0.8420204463730078,-0.5536932411725661,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.03742354364239584,-0.08828564742281932,0.400267504284304,0.25212272104018474,-0.9419771070369986,-0.24314046056835417,-0.7932361406082854,0.052132462906378615,0.1109814908186134,0.06440510336357629,-0.290082332835454,-0.8002599229514888,0.7984189794093436
5052,-0.3327309622117657,-0.5872171012109756,0.05894977429396388,0.7924961878340425,-0.5092594132595395,-0.856180390131828,-0.7798582221302797,-0.5275767596939084,-0.14694751873812156,-1.9219821788271416,0.620189518250701,-1.2539918891883697,0.5228213175426877,-0.9745612060232614,-0.5278703233282127,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.45031539379990304,-0.6799704894275738,0.6200133406364914,0.7089031618259827,0.0016722936478583677,-0.7111829983774686,-0.6588798332317158,-0.532000426947978,1.1278229729263938,0.48184217784818933,-0.10724636441385262,-0.9616172385561292,-0.0031109083897352466
5053,-0.7289514336766687,0.39831043388041565,0.5873823606051685,0.1690211703573265,0.985028051399049,-0.9184692387805897,-1.3719341837441852,-0.7368645393977864,-0.1883298575357503,-1.912759607138806,1.2022053825361143,-0.6984865779476183,1.487124662140967,-2.185615640954107,-1.1739869098127218,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.48545512572820176,-0.3357174904429893,2.2231837033832367,-0.27875765791753165,-1.3288472214451947,-1.8589768937585773,-0.8892049315915492,-1.1616145830855538,0.7510468880382433,-0.8886116138560121,2.796816962233544,-1.380881738938679,1.2082922174884179
5054,-0.5057412418599067,-0.048762091261452464,0.0981403686678946,0.5042008106212913,-0.9567714469706211,-0.669313844185543,-0.9284546598305186,-0.2231581710337225,-0.1957740941258979,-1.71823618441352,0.9708913851919102,-1.194640510351138,0.6861523318153631,-1.428706619122328,-1.1257841298365951,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.45031539379990304,-0.36799120909779415,1.295488226763412,-0.5213588253571,-1.4543186099019072,-0.6125931068212247,-0.46694225126518807,-0.06458452165176216,-0.7083930070405582,-0.2506417453040562,-0.47628338043045887,-1.0885869295237163,0.898610215384228
5055,-1.1949144140800925,-2.487224359826928,0.44936891195646744,2.5978921369101164,-1.4224004543034352,-0.9807580874293513,-1.0424042597250023,0.46178365345169897,-0.18942721357875886,-1.6717904322517299,0.3105272314834629,-1.1413419980182762,0.6236271779141047,-0.21765218419148305,-1.005549000084114,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.34364120758899735,-0.19156154711819462,1.44054212859195,4.174344105920903,-1.4307927245662735,-0.7615157324877612,-0.7932361406082854,2.169477196862507,-1.1305638009513779,-2.158925514376573,-0.8464420895048663,-0.7698401011571727,1.0170180397181838
5056,-1.7337743978593656,-2.8149137225509135,1.6782512663615512,2.6667751214169577,-1.9567604764070365,-1.35449117932192,-1.061652502950422,0.3476266827041287,-0.1957740941258979,-2.1454742490633314,0.46722381032953614,-1.183814861928643,0.2393794414636441,-0.8231794016569055,-0.8649273562439853,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.44153046081782926,-0.6799704894275738,2.9376282944790186,2.5329797220306025,-1.652981641625035,1.1864129669971777,-0.8892049315915492,2.308660831030431,-1.328030785199987,-2.279318417260275,-0.8453203964470651,-1.0171664783544483,0.9714765688205081
5057,-0.8359321516458973,-0.53786024528095,0.5742140687562772,0.8921278759977405,1.4700307283754526,-1.0430469360781132,-0.9253749409144515,-1.2886232313443797,-0.12794041161802916,-1.8075686091146212,1.3589019613821876,-0.3136926618060632,1.4829672950942079,-0.36903398855783887,-0.9853436994550233,-0.06499413294344086,-0.15748288885154807,-0.17494943096987337,-0.4440404416698501,-0.6068167271433496,0.6405806849256122,0.14757075348254642,0.027812166243006666,-0.9965747897244893,-0.857215334597128,-1.4909427883411523,2.1038092169137728,1.649765852551769,-0.04106647400357978,-1.1864593996445632,0.8348521561274844
5058,-0.2526967533419881,-0.655099015989795,-0.17888263743692592,0.7877079207845503,1.5323612539885696,-0.856180390131828,-0.037645963358101546,-1.3457017167181626,-0.165547494175966,-1.6727280814719658,0.9037357085435962,-0.5264339087504055,1.0063930805657204,0.0851114245412286,-0.8458093363662357,1.6574246209347019,3.4274960981191427,1.3487205389088448,-0.44780541294788223,-0.5831493334631593,-0.03489420120130856,0.7068730265336011,0.38854240805605467,-0.6022152234995151,-0.7548486242149798,-1.7709539578679592,2.2763091111999145,1.4562370740845092,-0.285595560604249,-1.2406860384953025,-0.13973532108276052
5059,-2.0887496384100652,-2.8752019426915596,1.3207288858291124,3.2868461259911395,-1.1564377421085932,-0.7938915414830663,-1.5482480916890282,0.2081014962348767,-0.1957740941258979,-2.244437496437864,0.8328491609703684,-1.2432763818870625,1.1689831779389737,-2.185615640954107,-1.1872154922873732,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.48545512572820176,-0.4583576213312476,2.0629749162890323,2.884193127612572,-1.762769106524658,0.4101472945332806,-0.7932361406082854,1.0614877941556509,-1.380234700576056,-1.74486394184197,0.960605426612923,-1.1904272024873002,0.7710940968707392
5060,-2.586342353504292,-3.200693711999122,2.1522358995672426,3.5405541193805554,-1.2635425499604136,-1.0119025117537315,-1.8847073832693622,-0.01387039132984448,-0.1957740941258979,-2.2949349988568835,1.1163953512632636,-0.988872420168199,4.220902210759856,1.901693076937497,-1.2338779578657664,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.4804351640241583,0.6238877442265396,2.8824212124397985,2.679149463082058,-1.762769106524658,-1.641560238168756,-0.8892049315915492,1.5173963911151487,-1.3098729015909196,-1.2936718478572535,-0.6041563890197997,-1.1758785920639312,0.7984189794093436
5061,-0.7944239005813322,-0.27476920324899134,0.4892077010791094,0.7281343909992681,0.43589498893414363,-0.7627471171586848,-1.1833014001350735,0.2081014962348767,-0.188350004013173,-2.1153263231361676,1.019392707215693,-0.8103826143326951,0.9075629985927632,-1.428706619122328,-1.0392547033756911,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.46537527891203156,-0.6261809583362324,1.1049696691378699,0.7911236411674258,-0.9785729286702063,-0.43980134951475575,-0.8892049315915492,-0.42953058604482164,0.916737575970984,0.4570884968814469,0.4468700061399573,-1.1309101598462439,0.6344696841777139
5062,-0.5256291345058328,0.1653639638488285,1.0244033578726253,-0.1482562223337938,1.013969859184676,-0.7316026928343047,-0.8152749896650516,-0.5148926518330698,-0.17378322491879222,-1.604890865214541,0.620189518250701,-0.5502659997949073,1.2598278222181556,-1.428706619122328,-1.1218880404776226,-0.06334122167728244,-0.15748288885154807,-0.17494943096987337,-0.45031539379990304,-0.5874524959504667,1.7912694733116965,-0.4563944960008975,-1.2033758329884823,-1.86676030624986,-0.8892049315915492,-1.650949170927899,-0.6425706789576884,-1.6469743852916698,5.8781077920135365,-1.1441361693220353,-0.5131753824436955
5063,-1.124026859427599,-0.19375014527185883,0.3304273788805062,1.1155537747895037,0.7310751686760215,-1.0430469360781132,-1.3804034107633698,-1.0603092898492392,-0.1938143202661526,-1.8161308503564542,0.7209230332231747,-0.2891507724250196,1.59628641865587,0.0851114245412286,-1.0487684099499268,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.476670192746128,-0.5896040771941203,1.2532710463804795,0.5708539619440524,-0.5211251582551094,-1.230077164462961,-0.5565131228495677,-0.5303565257570182,0.6806850890531065,0.46946533736481816,0.5309969854750499,-1.171910789221194,1.900522575133079
5064,-0.8924960857704471,-1.7013674722639878,1.3602727599413276,1.2462303818165936,-2.2965017221036446,-0.7938915414830663,-1.3257384000031782,1.076962884702499,-0.18397947444246454,-1.9603600334994902,0.2657567803845833,-1.2746763917473802,-0.016566185236834084,-1.277324814755973,-0.9460203789481831,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.47165023104208453,-0.5939072396814277,0.367792750143587,2.584748171986326,-1.4412486736043326,0.6467630342682653,-0.6716756720294843,1.4286257268033236,-0.903590255838034,-1.1957822913069538,-0.49535216241307983,-0.5383849353308442,0.7984189794093436
