,percentage_population_age_range_0_19,percentage_population_age_range_20_39,percentage_population_age_range_40_59,percentage_population_age_range_60_more,percentage_urban_population,average_residents_per_households,percentage_population_in_households_more_2_residents_per_bedroom,percentage_male_population,percentage_black_and_brown_population,life_expectancy_at_birth,gini,activity_rate,percentage_self_employed_workers,unemployment_rate,percentage_informal_workers,percentage_workers_agriculture,percentage_workers_commerce,percentage_workers_services,percentage_workers_industry,expected_years_of_schooling_at_age_18,log_density_median_effectively_domiciled_area,sqrt_percentage_indigenous_population,log_per_capita_income,log_per_capita_cash_transfer_program,sqrt_percentage_estimated_households_in_informal_settlements,sqrt_percentage_population_in_informal_settlements,sqrt_demographic_density_in_informal_settlements,sqrt_percentage_population_in_households_without_bathroom,sqrt_percentage_hospitalizations_diseases_inadequate_sanitation,sqrt_percentage_poor_population_spending_more_1_hour_to_work,sqrt_illiteracy_rate
13,0.38548491987312616,0.4186884528874081,0.39115381575361335,0.21550802593280516,0.5948877476635536,0.03809255079006772,0.28654063205417607,0.7209367945823928,0.9108026047982686,0.998165914221219,0.007900677200902935,0.8596218961625283,0.6612584650112867,0.05572799097065463,1.0,0.7460496613995486,0.16224604966139955,0.3047404063205418,0.051495485327313774,0.13318284424379231,0.10172828478394168,0.004062457094433628,0.0876663058978314,0.06250144269053957,0.0,0.0,0.0,0.009568749976192469,0.05471421960966511,0.01137451713924739,0.041469916638541396
14,0.36344117005416854,0.40384485925389235,0.3692021523545094,0.2094309098917237,1.0,0.03512848828956707,0.22907542938254083,0.6617884173172464,0.8950646167296207,0.9922115542938256,0.006460411639460611,0.8119929879347055,0.3753768346344926,0.10861567068843153,0.7468505039034777,0.33769110007097236,0.19986898509581266,0.5413286586231371,0.06689217885024841,0.12342078069552877,0.10808023108403904,0.004769122259018209,0.08555997820436793,0.04520922756921319,0.0,0.0,0.0,0.006454801207104556,0.027252784489190048,0.005383676366217177,0.036089710535364944
15,0.33387169615953055,0.3668876417110732,0.3019398562828146,0.14970513818744277,1.0,0.03230778801373355,0.2477696909950029,0.5760214161879186,0.7384277277759673,0.8410372573681885,0.006208614066696128,0.7448037393343985,0.2416760512628752,0.07300870245096372,0.3830944827820647,0.1294611007240711,0.22511974708501883,0.463691491314546,0.17039196383043817,0.10439669578814971,0.08966611323909443,0.014344110556162517,0.07587781701143144,0.04033594512889997,0.0,0.0,0.0,0.008680371902971946,0.032458621034691756,0.005011615054846947,0.029893326987796183
16,0.3324910334554223,0.3712517196211646,0.27661771396773494,0.11641545318904592,1.0,0.033011449506440464,0.40282742205035155,0.5393697962547316,0.7993180712911659,0.813112580201826,0.0061416650244540405,0.6634094952307588,0.23689279380037012,0.0683260233970512,0.37858977972170266,0.06876471375594076,0.16867644299304133,0.5412342302800123,0.054726622271474394,0.09859565816043182,0.0921533816027645,0.010364323467228655,0.07495368318833891,0.04367486120948967,0.040387247902100444,0.03658550080390011,0.04740210729255196,0.0121632786006867,0.01057644153336429,0.00956103470952622,0.022900309046555635
17,0.36756080846166506,0.37048645263695695,0.391608176439064,0.2494646838248848,0.8220097215146859,0.036822507240380636,0.24410426148117498,0.6888705006206041,0.8929636880390752,1.0,0.007309336643221625,0.8448489863467107,0.502689284236657,0.07474831057785132,0.8205764722107295,0.5635084815887463,0.2100399944835195,0.444214591090884,0.058888429182181755,0.13487794786925938,0.104921297972299,0.0026246348526820784,0.08625311478436837,0.06633549607791224,0.0,0.0,0.0,0.009848887641074175,0.01700293477580741,0.011032960970900564,0.03806971105183357
18,0.39600763380869475,0.3862441319889538,0.38351035147942636,0.18980247537576503,0.4349579995725638,0.03741358275721838,0.3672224481496543,0.721702589128372,0.9236272721474983,1.0,0.00786227463738647,0.6825267724007049,0.3085265012877864,0.10681848990104378,0.7742984953233022,0.6471465365324658,0.07577606072929376,0.4211739189372374,0.05381591432831775,0.12240748271655144,0.10045622312838555,0.007631137032934663,0.08189922785068036,0.05909964790194608,0.0,0.0,0.0,0.019313822487156043,0.03604374623914418,0.00939162698966451,0.037931594359856914
19,0.3428558570204433,0.39994431567091726,0.3185163205494933,0.16120879098034374,1.0,0.032641425088705975,0.24523857201477223,0.6034384802915831,0.7838190015958113,0.8980670737888917,0.0064793840063723475,0.7274025441116125,0.2717673706823722,0.08655479012286078,0.5468355596321416,0.18288978251949117,0.2475613700547925,0.4689606990272514,0.15024835743078518,0.12103000313789856,0.09499529111874953,0.005095751444548061,0.07932566650623576,0.03976031941807438,0.0,0.0,0.0,0.004054657664484294,0.02517333632869292,0.006696046752883644,0.031168401400522256
20,0.3599615482821873,0.3493583132388318,0.4095042499502791,0.23747590209170202,0.6906659420855925,0.036348840363488406,0.20670012206700122,0.682218906822189,0.8983499483284247,1.0,0.0066458700664587,0.8112030381120303,0.42045300420453,0.109860301098603,0.797504407975044,0.6599755865997557,0.1022650210226502,0.3828834938288349,0.0831411908314119,0.13169673131696732,0.100615473787378,0.0022268864790844617,0.08362384249744467,0.055947855819108876,0.0,0.0,0.0,0.006915800235443964,0.05200132785211125,0.008250050902343983,0.04191384006608555
21,0.31027826186664587,0.353351667133584,0.272390841743043,0.1191455312866918,1.0,0.028806040045418035,0.2238007726605555,0.5193528538591486,0.63017748069769,0.7754417153618209,0.005275831510149823,0.685541546428868,0.22158492342629257,0.08124780525630727,0.40296801074524347,0.09696978315655375,0.20449122933340713,0.5067963748649921,0.09011120219335897,0.11132004486416128,0.08477806948311921,0.011929814244466834,0.07011648622032497,0.03950624531088177,0.003443710720800958,0.0,0.0,0.005482804936651358,0.01446771142539977,0.005682244435366022,0.022996816395890664
22,0.41385099801277553,0.43771093900154623,0.3679318662985376,0.17190733763607602,0.5399105581747061,0.03798525114790594,0.3388061778210658,0.7076666202866286,0.9029250539790192,1.0,0.0086266870738834,0.7976902741060247,0.4197857242242939,0.054682064839293165,0.8834005843884791,0.576457492695144,0.13468763044385695,0.3598163350493947,0.1161819952692361,0.13524419090023654,0.10336196324721786,0.014562907077193356,0.08471041372433898,0.05442358181934205,0.0,0.0,0.0,0.01439276531624957,0.024299776257928174,0.008231640160149736,0.037645051505408866
23,0.48709066128219186,0.42864862004420606,0.3481112891132199,0.141630806932132,0.8145757632447731,0.04216444132115249,0.4420238931834153,0.7201686577652846,0.9962052886657285,1.0,0.007308503162333098,0.8236120871398454,0.6037947997189037,0.053970484891075185,0.9442023893183416,0.6304989458889669,0.10344342937456079,0.3834153197470133,0.09107519325368939,0.10822206605762473,0.09728455715645667,0.028781578704942797,0.08338927108620472,0.06054402110584969,0.0,0.0,0.0,0.03572245966869663,0.032539246388728675,0.009635494870556632,0.04288445903694268
24,0.38328595238666086,0.3870573913333949,0.4052680536761967,0.23781616444120343,0.7400513146415303,0.038445229681978804,0.2522968197879859,0.7126501766784452,0.9326229738280993,1.0,0.007491166077738517,0.7643816254416961,0.4067844522968198,0.07886925795053004,0.8019787985865725,0.508833922261484,0.12226148409893993,0.5021908127208481,0.03307420494699646,0.13823321554770318,0.10470855811835034,0.003702350673979613,0.08694214820977492,0.06530396923542237,0.0,0.0,0.0,0.013031158243523472,0.02594708091969727,0.014620608385566926,0.0478691002738547
25,0.4039909548065204,0.3828559220078946,0.3599885094716765,0.17889708090202977,0.3782930424864981,0.03765080206814264,0.32082725705952536,0.6790401696937557,0.9039557470756533,0.9497547394935701,0.0071589553228158555,0.7817844359008351,0.5139864775288346,0.07145697998143974,1.0,0.6949489593000132,0.1190507755534933,0.28450218745857087,0.037385655574705016,0.12541429139599627,0.09773856131356579,0.012918649437540987,0.07732370980441154,0.05666212040464306,0.0,0.0,0.0,0.01612823155322346,0.05951047510927598,0.011170820327689722,0.04023330480046006
26,0.41641895764041753,0.4047866756645297,0.36378078956247895,0.18076064077638707,0.6537413140359822,0.038650641901119914,0.2988254575252663,0.6981698989347173,0.953487119069426,1.0,0.007375034143676591,0.8795411089866157,0.6791860147500682,0.036328871892925434,0.9840207593553674,0.6920240371483202,0.13206774105435673,0.30524446872439226,0.08754438677956843,0.1039333515432942,0.10411162003487175,0.003380727748486321,0.08483451965337535,0.0569568321291737,0.0,0.0,0.0,0.009462173218076398,0.03170769398045316,0.006963970928151851,0.039275618258804705
27,0.4498696463829848,0.4451288104494305,0.36346408823917076,0.1684780941978204,0.7985368330556213,0.04009703196347032,0.35259703196347036,0.7247431506849316,0.9853292232222906,1.0,0.0071347031963470324,0.9262271689497716,0.4674657534246575,0.07905251141552512,0.9765981735159818,0.5301084474885844,0.20248287671232876,0.4152397260273973,0.13855593607305938,0.11843607305936074,0.11242827473707916,0.005847064317270603,0.08742834401343062,0.060260144166430135,0.0,0.0,0.0,0.010582475010125063,0.01827375638536772,0.008561643835616438,0.039182449251558185
28,0.3661387709943112,0.37061042183693843,0.3986923891286369,0.23592429845700857,0.23208760456664837,0.037575425123422934,0.3086944596818431,0.7017279210093252,0.8895007856153931,1.0,0.0069939659901261655,0.7638507953922107,0.42841470104223806,0.07103675260559517,0.9470652770159078,0.8155512890839276,0.08721886999451454,0.31856829402084474,0.027015907844212834,0.12068019747668679,0.09921297293620941,0.002214907563708485,0.08019111955980385,0.059785043463074165,0.0,0.0,0.0,0.008564177178275375,0.04107235088280838,0.011796935363470415,0.043301298419766716
